date,vnindex_close,usd_vnd_close,foreign_flow_bn_vnd,source_status
9/20/2021,1507.27,23311,399.7,ASSUMPTION_PLACEHOLDER_SERIES
9/21/2021,1512.16,23267,-110.7,ASSUMPTION_PLACEHOLDER_SERIES
9/22/2021,1530.2,23284,-265.5,ASSUMPTION_PLACEHOLDER_SERIES
9/23/2021,1526.23,23238,-10.8,ASSUMPTION_PLACEHOLDER_SERIES
9/24/2021,1504.63,23281,39.1,ASSUMPTION_PLACEHOLDER_SERIES
9/27/2021,1507.24,23288,-26.9,ASSUMPTION_PLACEHOLDER_SERIES
9/28/2021,1469.82,23313,158.4,ASSUMPTION_PLACEHOLDER_SERIES
9/29/2021,1445.6,23333,-327.7,ASSUMPTION_PLACEHOLDER_SERIES
9/30/2021,1482.47,23373,-649.4,ASSUMPTION_PLACEHOLDER_SERIES
10/1/2021,1479.25,23360,-302.8,ASSUMPTION_PLACEHOLDER_SERIES
10/4/2021,1487.48,23328,51.2,ASSUMPTION_PLACEHOLDER_SERIES
10/5/2021,1496.64,23334,-116.8,ASSUMPTION_PLACEHOLDER_SERIES
10/6/2021,1482.42,23318,1047,ASSUMPTION_PLACEHOLDER_SERIES
10/7/2021,1469.07,23336,155.8,ASSUMPTION_PLACEHOLDER_SERIES
10/8/2021,1475.28,23384,132.8,ASSUMPTION_PLACEHOLDER_SERIES
10/11/2021,1500.57,23387,-756.4,ASSUMPTION_PLACEHOLDER_SERIES
10/12/2021,1497.13,23409,-106.9,ASSUMPTION_PLACEHOLDER_SERIES
10/13/2021,1499.02,23373,-104.6,ASSUMPTION_PLACEHOLDER_SERIES
10/14/2021,1511.27,23363,-223.4,ASSUMPTION_PLACEHOLDER_SERIES
10/15/2021,1519.67,23342,322.7,ASSUMPTION_PLACEHOLDER_SERIES
10/18/2021,1545.46,23370,141.3,ASSUMPTION_PLACEHOLDER_SERIES
10/19/2021,1552.2,23378,-487,ASSUMPTION_PLACEHOLDER_SERIES
10/20/2021,1536.25,23380,-143.8,ASSUMPTION_PLACEHOLDER_SERIES
10/21/2021,1526.71,23326,57.9,ASSUMPTION_PLACEHOLDER_SERIES
10/22/2021,1514.13,23296,-183.8,ASSUMPTION_PLACEHOLDER_SERIES
10/25/2021,1526.64,23366,242.3,ASSUMPTION_PLACEHOLDER_SERIES
10/26/2021,1516.95,23276,375.1,ASSUMPTION_PLACEHOLDER_SERIES
10/27/2021,1514.92,23262,481.7,ASSUMPTION_PLACEHOLDER_SERIES
10/28/2021,1498.29,23268,-589.3,ASSUMPTION_PLACEHOLDER_SERIES
10/29/2021,1447.13,23230,228.3,ASSUMPTION_PLACEHOLDER_SERIES
11/1/2021,1442.25,23292,801.4,ASSUMPTION_PLACEHOLDER_SERIES
11/2/2021,1458.5,23273,678.4,ASSUMPTION_PLACEHOLDER_SERIES
11/3/2021,1477.57,23211,518.5,ASSUMPTION_PLACEHOLDER_SERIES
11/4/2021,1466.01,23226,-85.2,ASSUMPTION_PLACEHOLDER_SERIES
11/5/2021,1450.09,23205,-53.9,ASSUMPTION_PLACEHOLDER_SERIES
11/8/2021,1478.93,23203,45.5,ASSUMPTION_PLACEHOLDER_SERIES
11/9/2021,1444.41,23196,437.8,ASSUMPTION_PLACEHOLDER_SERIES
11/10/2021,1422.02,23188,79.1,ASSUMPTION_PLACEHOLDER_SERIES
11/11/2021,1428.92,23189,-115.5,ASSUMPTION_PLACEHOLDER_SERIES
11/12/2021,1466.04,23247,-709.8,ASSUMPTION_PLACEHOLDER_SERIES
11/15/2021,1485.45,23263,206.7,ASSUMPTION_PLACEHOLDER_SERIES
11/16/2021,1468.48,23267,100,ASSUMPTION_PLACEHOLDER_SERIES
11/17/2021,1450.71,23243,-600.2,ASSUMPTION_PLACEHOLDER_SERIES
11/18/2021,1457.08,23216,256.2,ASSUMPTION_PLACEHOLDER_SERIES
11/19/2021,1463.11,23194,946.8,ASSUMPTION_PLACEHOLDER_SERIES
11/22/2021,1465.92,23232,209.9,ASSUMPTION_PLACEHOLDER_SERIES
11/23/2021,1447.84,23269,719.1,ASSUMPTION_PLACEHOLDER_SERIES
11/24/2021,1420.88,23308,434.4,ASSUMPTION_PLACEHOLDER_SERIES
11/25/2021,1405.46,23346,359.9,ASSUMPTION_PLACEHOLDER_SERIES
11/26/2021,1405.78,23301,-545.6,ASSUMPTION_PLACEHOLDER_SERIES
11/29/2021,1404.4,23355,562.4,ASSUMPTION_PLACEHOLDER_SERIES
11/30/2021,1402.57,23323,-78.7,ASSUMPTION_PLACEHOLDER_SERIES
12/1/2021,1425.72,23276,-269.6,ASSUMPTION_PLACEHOLDER_SERIES
12/2/2021,1422.63,23266,-119.5,ASSUMPTION_PLACEHOLDER_SERIES
12/3/2021,1450.11,23235,304.5,ASSUMPTION_PLACEHOLDER_SERIES
12/6/2021,1441.23,23219,-65.4,ASSUMPTION_PLACEHOLDER_SERIES
12/7/2021,1435.38,23244,-62.4,ASSUMPTION_PLACEHOLDER_SERIES
12/8/2021,1421.76,23314,445.9,ASSUMPTION_PLACEHOLDER_SERIES
12/9/2021,1419.68,23289,100.4,ASSUMPTION_PLACEHOLDER_SERIES
12/10/2021,1414.42,23256,-514,ASSUMPTION_PLACEHOLDER_SERIES
12/13/2021,1375.85,23255,-758.7,ASSUMPTION_PLACEHOLDER_SERIES
12/14/2021,1379.69,23255,-328.1,ASSUMPTION_PLACEHOLDER_SERIES
12/15/2021,1414.64,23239,-533.2,ASSUMPTION_PLACEHOLDER_SERIES
12/16/2021,1388.66,23239,-258,ASSUMPTION_PLACEHOLDER_SERIES
12/17/2021,1394.42,23246,681.3,ASSUMPTION_PLACEHOLDER_SERIES
12/20/2021,1367.42,23221,492.6,ASSUMPTION_PLACEHOLDER_SERIES
12/21/2021,1347.44,23238,299.9,ASSUMPTION_PLACEHOLDER_SERIES
12/22/2021,1334.05,23193,-43,ASSUMPTION_PLACEHOLDER_SERIES
12/23/2021,1336.48,23154,104.3,ASSUMPTION_PLACEHOLDER_SERIES
12/24/2021,1342.92,23091,-501.1,ASSUMPTION_PLACEHOLDER_SERIES
12/27/2021,1347.11,23107,-563.6,ASSUMPTION_PLACEHOLDER_SERIES
12/28/2021,1362.07,23091,381.6,ASSUMPTION_PLACEHOLDER_SERIES
12/29/2021,1364.85,23105,440,ASSUMPTION_PLACEHOLDER_SERIES
12/30/2021,1357.09,23125,-282.7,ASSUMPTION_PLACEHOLDER_SERIES
12/31/2021,1357.45,23172,-18.2,ASSUMPTION_PLACEHOLDER_SERIES
1/3/2022,1373.43,23131,99.7,ASSUMPTION_PLACEHOLDER_SERIES
1/4/2022,1391.07,23094,-380.3,ASSUMPTION_PLACEHOLDER_SERIES
1/5/2022,1391.22,23050,-189.9,ASSUMPTION_PLACEHOLDER_SERIES
1/6/2022,1380.48,23068,15.3,ASSUMPTION_PLACEHOLDER_SERIES
1/7/2022,1425.02,23096,214.5,ASSUMPTION_PLACEHOLDER_SERIES
1/10/2022,1464.63,23088,224.8,ASSUMPTION_PLACEHOLDER_SERIES
1/11/2022,1484.93,23089,-267.3,ASSUMPTION_PLACEHOLDER_SERIES
1/12/2022,1471.03,23136,-53.4,ASSUMPTION_PLACEHOLDER_SERIES
1/13/2022,1468.68,23189,-492,ASSUMPTION_PLACEHOLDER_SERIES
1/14/2022,1483.86,23152,-162,ASSUMPTION_PLACEHOLDER_SERIES
1/17/2022,1465.46,23115,-806.8,ASSUMPTION_PLACEHOLDER_SERIES
1/18/2022,1450.34,23140,977.9,ASSUMPTION_PLACEHOLDER_SERIES
1/19/2022,1452.67,23155,-127.1,ASSUMPTION_PLACEHOLDER_SERIES
1/20/2022,1419.78,23153,211.9,ASSUMPTION_PLACEHOLDER_SERIES
1/21/2022,1391.84,23213,341.2,ASSUMPTION_PLACEHOLDER_SERIES
1/24/2022,1399.07,23274,262.4,ASSUMPTION_PLACEHOLDER_SERIES
1/25/2022,1373.74,23317,-996.5,ASSUMPTION_PLACEHOLDER_SERIES
1/26/2022,1391.97,23288,-171,ASSUMPTION_PLACEHOLDER_SERIES
1/27/2022,1403.61,23382,229.1,ASSUMPTION_PLACEHOLDER_SERIES
1/28/2022,1392.23,23376,1262.6,ASSUMPTION_PLACEHOLDER_SERIES
1/31/2022,1375.41,23341,70.7,ASSUMPTION_PLACEHOLDER_SERIES
2/1/2022,1378.89,23394,585.6,ASSUMPTION_PLACEHOLDER_SERIES
2/2/2022,1399.86,23330,98.8,ASSUMPTION_PLACEHOLDER_SERIES
2/3/2022,1382.87,23308,-845.1,ASSUMPTION_PLACEHOLDER_SERIES
2/4/2022,1371.91,23338,3.9,ASSUMPTION_PLACEHOLDER_SERIES
2/7/2022,1393.92,23306,35.9,ASSUMPTION_PLACEHOLDER_SERIES
2/8/2022,1339.87,23272,602.3,ASSUMPTION_PLACEHOLDER_SERIES
2/9/2022,1330.76,23290,-109.5,ASSUMPTION_PLACEHOLDER_SERIES
2/10/2022,1324.07,23287,-695.3,ASSUMPTION_PLACEHOLDER_SERIES
2/11/2022,1298.71,23322,33.4,ASSUMPTION_PLACEHOLDER_SERIES
2/14/2022,1316.09,23322,-694.8,ASSUMPTION_PLACEHOLDER_SERIES
2/15/2022,1343.68,23326,608.8,ASSUMPTION_PLACEHOLDER_SERIES
2/16/2022,1371.91,23346,-658.9,ASSUMPTION_PLACEHOLDER_SERIES
2/17/2022,1388.61,23341,-86.2,ASSUMPTION_PLACEHOLDER_SERIES
2/18/2022,1383.63,23252,124.7,ASSUMPTION_PLACEHOLDER_SERIES
2/21/2022,1394.06,23247,-190.5,ASSUMPTION_PLACEHOLDER_SERIES
2/22/2022,1381.71,23220,325.2,ASSUMPTION_PLACEHOLDER_SERIES
2/23/2022,1380.84,23305,-389.5,ASSUMPTION_PLACEHOLDER_SERIES
2/24/2022,1397.48,23295,788.7,ASSUMPTION_PLACEHOLDER_SERIES
2/25/2022,1393.38,23300,116.5,ASSUMPTION_PLACEHOLDER_SERIES
2/28/2022,1391.63,23306,-455.3,ASSUMPTION_PLACEHOLDER_SERIES
3/1/2022,1417.97,23234,-349.1,ASSUMPTION_PLACEHOLDER_SERIES
3/2/2022,1425.78,23224,-413.8,ASSUMPTION_PLACEHOLDER_SERIES
3/3/2022,1428.47,23200,-894.8,ASSUMPTION_PLACEHOLDER_SERIES
3/4/2022,1431.5,23227,286.6,ASSUMPTION_PLACEHOLDER_SERIES
3/7/2022,1429.24,23188,224.6,ASSUMPTION_PLACEHOLDER_SERIES
3/8/2022,1442.84,23143,817.6,ASSUMPTION_PLACEHOLDER_SERIES
3/9/2022,1445.96,23133,-195,ASSUMPTION_PLACEHOLDER_SERIES
3/10/2022,1424.69,23117,-747.1,ASSUMPTION_PLACEHOLDER_SERIES
3/11/2022,1447.68,23066,-722.6,ASSUMPTION_PLACEHOLDER_SERIES
3/14/2022,1444.57,23094,173.1,ASSUMPTION_PLACEHOLDER_SERIES
3/15/2022,1436.3,23069,-192.9,ASSUMPTION_PLACEHOLDER_SERIES
3/16/2022,1472.13,23017,477.4,ASSUMPTION_PLACEHOLDER_SERIES
3/17/2022,1515.11,23040,-26,ASSUMPTION_PLACEHOLDER_SERIES
3/18/2022,1514.07,23044,-262.1,ASSUMPTION_PLACEHOLDER_SERIES
3/21/2022,1500.33,23045,78.2,ASSUMPTION_PLACEHOLDER_SERIES
3/22/2022,1454.19,23047,-316.3,ASSUMPTION_PLACEHOLDER_SERIES
3/23/2022,1481.24,23071,226.2,ASSUMPTION_PLACEHOLDER_SERIES
3/24/2022,1483.43,23113,-915.4,ASSUMPTION_PLACEHOLDER_SERIES
3/25/2022,1525.44,23030,312.2,ASSUMPTION_PLACEHOLDER_SERIES
3/28/2022,1537.33,23002,-409.9,ASSUMPTION_PLACEHOLDER_SERIES
3/29/2022,1538.79,23011,605.7,ASSUMPTION_PLACEHOLDER_SERIES
3/30/2022,1516.64,23022,-99.2,ASSUMPTION_PLACEHOLDER_SERIES
3/31/2022,1495.48,23051,51.2,ASSUMPTION_PLACEHOLDER_SERIES
4/1/2022,1504.74,23105,-571.2,ASSUMPTION_PLACEHOLDER_SERIES
4/4/2022,1511.47,23100,212.7,ASSUMPTION_PLACEHOLDER_SERIES
4/5/2022,1489.46,23124,60.7,ASSUMPTION_PLACEHOLDER_SERIES
4/6/2022,1430.15,23149,-11.7,ASSUMPTION_PLACEHOLDER_SERIES
4/7/2022,1447.19,23146,-323.2,ASSUMPTION_PLACEHOLDER_SERIES
4/8/2022,1426.34,23120,125.5,ASSUMPTION_PLACEHOLDER_SERIES
4/11/2022,1413.51,23107,-231.7,ASSUMPTION_PLACEHOLDER_SERIES
4/12/2022,1403.02,23105,27.3,ASSUMPTION_PLACEHOLDER_SERIES
4/13/2022,1402.58,23157,-330.7,ASSUMPTION_PLACEHOLDER_SERIES
4/14/2022,1415.13,23123,-329.7,ASSUMPTION_PLACEHOLDER_SERIES
4/15/2022,1409.87,23107,146.2,ASSUMPTION_PLACEHOLDER_SERIES
4/18/2022,1376.77,23093,-131,ASSUMPTION_PLACEHOLDER_SERIES
4/19/2022,1367.59,23061,-330.8,ASSUMPTION_PLACEHOLDER_SERIES
4/20/2022,1380.83,23106,221.2,ASSUMPTION_PLACEHOLDER_SERIES
4/21/2022,1388.28,23103,383.6,ASSUMPTION_PLACEHOLDER_SERIES
4/22/2022,1408.49,23080,-228.1,ASSUMPTION_PLACEHOLDER_SERIES
4/25/2022,1440.1,23111,295.3,ASSUMPTION_PLACEHOLDER_SERIES
4/26/2022,1448.75,23090,-120.9,ASSUMPTION_PLACEHOLDER_SERIES
4/27/2022,1458.86,23124,422.4,ASSUMPTION_PLACEHOLDER_SERIES
4/28/2022,1419.76,23171,-225.9,ASSUMPTION_PLACEHOLDER_SERIES
4/29/2022,1405.19,23130,210.6,ASSUMPTION_PLACEHOLDER_SERIES
5/2/2022,1397.31,23148,53.7,ASSUMPTION_PLACEHOLDER_SERIES
5/3/2022,1422.32,23189,289.2,ASSUMPTION_PLACEHOLDER_SERIES
5/4/2022,1461.16,23192,4.9,ASSUMPTION_PLACEHOLDER_SERIES
5/5/2022,1476.21,23202,-393.3,ASSUMPTION_PLACEHOLDER_SERIES
5/6/2022,1470.15,23191,-137.6,ASSUMPTION_PLACEHOLDER_SERIES
5/9/2022,1516.53,23205,-375.6,ASSUMPTION_PLACEHOLDER_SERIES
5/10/2022,1515.12,23187,-48.5,ASSUMPTION_PLACEHOLDER_SERIES
5/11/2022,1505.76,23185,209,ASSUMPTION_PLACEHOLDER_SERIES
5/12/2022,1511.67,23186,-24.5,ASSUMPTION_PLACEHOLDER_SERIES
5/13/2022,1460.44,23152,-615.8,ASSUMPTION_PLACEHOLDER_SERIES
5/16/2022,1482.25,23162,-717.8,ASSUMPTION_PLACEHOLDER_SERIES
5/17/2022,1454.59,23160,407.1,ASSUMPTION_PLACEHOLDER_SERIES
5/18/2022,1482.01,23177,234.4,ASSUMPTION_PLACEHOLDER_SERIES
5/19/2022,1454.78,23171,-547.6,ASSUMPTION_PLACEHOLDER_SERIES
5/20/2022,1435.52,23126,377.2,ASSUMPTION_PLACEHOLDER_SERIES
5/23/2022,1434.42,23026,647.5,ASSUMPTION_PLACEHOLDER_SERIES
5/24/2022,1403.46,23088,474.1,ASSUMPTION_PLACEHOLDER_SERIES
5/25/2022,1423.47,23117,269,ASSUMPTION_PLACEHOLDER_SERIES
5/26/2022,1462.92,23134,1066.2,ASSUMPTION_PLACEHOLDER_SERIES
5/27/2022,1407.29,23129,485.6,ASSUMPTION_PLACEHOLDER_SERIES
5/30/2022,1364.49,23154,562.2,ASSUMPTION_PLACEHOLDER_SERIES
5/31/2022,1380.67,23205,51.2,ASSUMPTION_PLACEHOLDER_SERIES
6/1/2022,1396.15,23194,-502.3,ASSUMPTION_PLACEHOLDER_SERIES
6/2/2022,1331.39,23174,-506.9,ASSUMPTION_PLACEHOLDER_SERIES
6/3/2022,1312.81,23219,-485.5,ASSUMPTION_PLACEHOLDER_SERIES
6/6/2022,1292.72,23196,-214.1,ASSUMPTION_PLACEHOLDER_SERIES
6/7/2022,1295.22,23248,-287.3,ASSUMPTION_PLACEHOLDER_SERIES
6/8/2022,1322.05,23313,-257.5,ASSUMPTION_PLACEHOLDER_SERIES
6/9/2022,1315.31,23352,-286.2,ASSUMPTION_PLACEHOLDER_SERIES
6/10/2022,1280.14,23367,358,ASSUMPTION_PLACEHOLDER_SERIES
6/13/2022,1241,23327,170.8,ASSUMPTION_PLACEHOLDER_SERIES
6/14/2022,1252.35,23360,373.5,ASSUMPTION_PLACEHOLDER_SERIES
6/15/2022,1252.47,23381,309.8,ASSUMPTION_PLACEHOLDER_SERIES
6/16/2022,1276.28,23368,-321,ASSUMPTION_PLACEHOLDER_SERIES
6/17/2022,1240.23,23364,344.5,ASSUMPTION_PLACEHOLDER_SERIES
6/20/2022,1253.1,23301,762.9,ASSUMPTION_PLACEHOLDER_SERIES
6/21/2022,1300.99,23269,-235.2,ASSUMPTION_PLACEHOLDER_SERIES
6/22/2022,1300.41,23248,-157.1,ASSUMPTION_PLACEHOLDER_SERIES
6/23/2022,1296.04,23306,-126.7,ASSUMPTION_PLACEHOLDER_SERIES
6/24/2022,1313.7,23285,351.8,ASSUMPTION_PLACEHOLDER_SERIES
6/27/2022,1330.64,23324,-334.2,ASSUMPTION_PLACEHOLDER_SERIES
6/28/2022,1352.31,23325,223.9,ASSUMPTION_PLACEHOLDER_SERIES
6/29/2022,1303.84,23359,373.5,ASSUMPTION_PLACEHOLDER_SERIES
6/30/2022,1309.2,23318,-191.8,ASSUMPTION_PLACEHOLDER_SERIES
7/1/2022,1328.83,23382,-303.3,ASSUMPTION_PLACEHOLDER_SERIES
7/4/2022,1334.52,23348,418.5,ASSUMPTION_PLACEHOLDER_SERIES
7/5/2022,1315.87,23344,-1306.3,ASSUMPTION_PLACEHOLDER_SERIES
7/6/2022,1330.58,23386,-129,ASSUMPTION_PLACEHOLDER_SERIES
7/7/2022,1337.62,23392,174.8,ASSUMPTION_PLACEHOLDER_SERIES
7/8/2022,1318.85,23370,-734.8,ASSUMPTION_PLACEHOLDER_SERIES
7/11/2022,1292.97,23388,393.8,ASSUMPTION_PLACEHOLDER_SERIES
7/12/2022,1279.42,23427,72.4,ASSUMPTION_PLACEHOLDER_SERIES
7/13/2022,1326.71,23384,403.6,ASSUMPTION_PLACEHOLDER_SERIES
7/14/2022,1284.93,23370,345,ASSUMPTION_PLACEHOLDER_SERIES
7/15/2022,1279.73,23436,-255.1,ASSUMPTION_PLACEHOLDER_SERIES
7/18/2022,1287.67,23423,-351.4,ASSUMPTION_PLACEHOLDER_SERIES
7/19/2022,1258.61,23447,-659.9,ASSUMPTION_PLACEHOLDER_SERIES
7/20/2022,1295.74,23400,630.4,ASSUMPTION_PLACEHOLDER_SERIES
7/21/2022,1311.14,23411,-646.3,ASSUMPTION_PLACEHOLDER_SERIES
7/22/2022,1283.11,23427,653.3,ASSUMPTION_PLACEHOLDER_SERIES
7/25/2022,1285.23,23384,-327.9,ASSUMPTION_PLACEHOLDER_SERIES
7/26/2022,1275.53,23412,-377.9,ASSUMPTION_PLACEHOLDER_SERIES
7/27/2022,1270.23,23396,-700.5,ASSUMPTION_PLACEHOLDER_SERIES
7/28/2022,1248.5,23439,1253,ASSUMPTION_PLACEHOLDER_SERIES
7/29/2022,1285.42,23473,-424.8,ASSUMPTION_PLACEHOLDER_SERIES
8/1/2022,1232.54,23449,301.7,ASSUMPTION_PLACEHOLDER_SERIES
8/2/2022,1184.54,23456,89.4,ASSUMPTION_PLACEHOLDER_SERIES
8/3/2022,1193.06,23461,-180.1,ASSUMPTION_PLACEHOLDER_SERIES
8/4/2022,1184.78,23467,-33.5,ASSUMPTION_PLACEHOLDER_SERIES
8/5/2022,1174.62,23433,229.4,ASSUMPTION_PLACEHOLDER_SERIES
8/8/2022,1185.44,23494,193.5,ASSUMPTION_PLACEHOLDER_SERIES
8/9/2022,1215.58,23427,262.5,ASSUMPTION_PLACEHOLDER_SERIES
8/10/2022,1216.96,23375,-502.7,ASSUMPTION_PLACEHOLDER_SERIES
8/11/2022,1207.92,23437,-218.3,ASSUMPTION_PLACEHOLDER_SERIES
8/12/2022,1221.11,23424,-80.8,ASSUMPTION_PLACEHOLDER_SERIES
8/15/2022,1216.89,23407,-678.4,ASSUMPTION_PLACEHOLDER_SERIES
8/16/2022,1178,23452,-362.4,ASSUMPTION_PLACEHOLDER_SERIES
8/17/2022,1195.07,23422,-995.8,ASSUMPTION_PLACEHOLDER_SERIES
8/18/2022,1185.03,23453,-54.7,ASSUMPTION_PLACEHOLDER_SERIES
8/19/2022,1190.27,23385,818.7,ASSUMPTION_PLACEHOLDER_SERIES
8/22/2022,1183.49,23381,-61.2,ASSUMPTION_PLACEHOLDER_SERIES
8/23/2022,1200.16,23361,-229.3,ASSUMPTION_PLACEHOLDER_SERIES
8/24/2022,1153.79,23355,-615.1,ASSUMPTION_PLACEHOLDER_SERIES
8/25/2022,1145.47,23329,-55.1,ASSUMPTION_PLACEHOLDER_SERIES
8/26/2022,1170.09,23338,-374.6,ASSUMPTION_PLACEHOLDER_SERIES
8/29/2022,1164.23,23340,-79.3,ASSUMPTION_PLACEHOLDER_SERIES
8/30/2022,1180.97,23399,874.3,ASSUMPTION_PLACEHOLDER_SERIES
8/31/2022,1202.78,23425,-265.5,ASSUMPTION_PLACEHOLDER_SERIES
9/1/2022,1175.37,23349,179.3,ASSUMPTION_PLACEHOLDER_SERIES
9/2/2022,1178.35,23330,446.1,ASSUMPTION_PLACEHOLDER_SERIES
9/5/2022,1196.05,23364,-9.3,ASSUMPTION_PLACEHOLDER_SERIES
9/6/2022,1202.35,23334,-52.4,ASSUMPTION_PLACEHOLDER_SERIES
9/7/2022,1212.11,23302,546.4,ASSUMPTION_PLACEHOLDER_SERIES
9/8/2022,1215.9,23265,-381.3,ASSUMPTION_PLACEHOLDER_SERIES
9/9/2022,1206.67,23323,644.6,ASSUMPTION_PLACEHOLDER_SERIES
9/12/2022,1206.53,23357,-992.6,ASSUMPTION_PLACEHOLDER_SERIES
9/13/2022,1213.09,23383,314.9,ASSUMPTION_PLACEHOLDER_SERIES
9/14/2022,1205.51,23376,273.1,ASSUMPTION_PLACEHOLDER_SERIES
9/15/2022,1240.75,23412,871.9,ASSUMPTION_PLACEHOLDER_SERIES
9/16/2022,1221.77,23407,-116,ASSUMPTION_PLACEHOLDER_SERIES
9/19/2022,1229.49,23452,631.6,ASSUMPTION_PLACEHOLDER_SERIES
9/20/2022,1262.32,23434,625.6,ASSUMPTION_PLACEHOLDER_SERIES
9/21/2022,1269.1,23431,468.4,ASSUMPTION_PLACEHOLDER_SERIES
9/22/2022,1252.48,23456,-694,ASSUMPTION_PLACEHOLDER_SERIES
9/23/2022,1250.84,23481,392.2,ASSUMPTION_PLACEHOLDER_SERIES
9/26/2022,1278.4,23463,894.8,ASSUMPTION_PLACEHOLDER_SERIES
9/27/2022,1305.63,23408,-676.9,ASSUMPTION_PLACEHOLDER_SERIES
9/28/2022,1285.59,23426,-690.9,ASSUMPTION_PLACEHOLDER_SERIES
9/29/2022,1299.13,23484,-77,ASSUMPTION_PLACEHOLDER_SERIES
9/30/2022,1303.99,23514,-129.6,ASSUMPTION_PLACEHOLDER_SERIES
10/3/2022,1309.71,23470,574.1,ASSUMPTION_PLACEHOLDER_SERIES
10/4/2022,1290.85,23508,-466.6,ASSUMPTION_PLACEHOLDER_SERIES
10/5/2022,1312.81,23473,458.7,ASSUMPTION_PLACEHOLDER_SERIES
10/6/2022,1301.79,23429,-819,ASSUMPTION_PLACEHOLDER_SERIES
10/7/2022,1303.47,23435,-430.6,ASSUMPTION_PLACEHOLDER_SERIES
10/10/2022,1276.76,23386,-300,ASSUMPTION_PLACEHOLDER_SERIES
10/11/2022,1267.74,23389,-167.5,ASSUMPTION_PLACEHOLDER_SERIES
10/12/2022,1256.62,23371,-406.6,ASSUMPTION_PLACEHOLDER_SERIES
10/13/2022,1230.44,23399,101.9,ASSUMPTION_PLACEHOLDER_SERIES
10/14/2022,1213.41,23448,427,ASSUMPTION_PLACEHOLDER_SERIES
10/17/2022,1230.45,23413,-506.5,ASSUMPTION_PLACEHOLDER_SERIES
10/18/2022,1201.58,23415,130.8,ASSUMPTION_PLACEHOLDER_SERIES
10/19/2022,1215.59,23469,686.8,ASSUMPTION_PLACEHOLDER_SERIES
10/20/2022,1198.06,23472,-212.1,ASSUMPTION_PLACEHOLDER_SERIES
10/21/2022,1203.32,23426,485.6,ASSUMPTION_PLACEHOLDER_SERIES
10/24/2022,1199.39,23399,265.2,ASSUMPTION_PLACEHOLDER_SERIES
10/25/2022,1214.81,23375,234.1,ASSUMPTION_PLACEHOLDER_SERIES
10/26/2022,1208.82,23438,-96.9,ASSUMPTION_PLACEHOLDER_SERIES
10/27/2022,1217.35,23454,-160.9,ASSUMPTION_PLACEHOLDER_SERIES
10/28/2022,1206.67,23479,49.1,ASSUMPTION_PLACEHOLDER_SERIES
10/31/2022,1239.84,23461,0.9,ASSUMPTION_PLACEHOLDER_SERIES
11/1/2022,1264.08,23515,151,ASSUMPTION_PLACEHOLDER_SERIES
11/2/2022,1270.64,23544,406.4,ASSUMPTION_PLACEHOLDER_SERIES
11/3/2022,1284.66,23571,-490.4,ASSUMPTION_PLACEHOLDER_SERIES
11/4/2022,1279.57,23510,72.6,ASSUMPTION_PLACEHOLDER_SERIES
11/7/2022,1301.4,23519,195.2,ASSUMPTION_PLACEHOLDER_SERIES
11/8/2022,1287.3,23511,990.1,ASSUMPTION_PLACEHOLDER_SERIES
11/9/2022,1294.96,23534,-158.7,ASSUMPTION_PLACEHOLDER_SERIES
11/10/2022,1294.68,23558,991.6,ASSUMPTION_PLACEHOLDER_SERIES
11/11/2022,1279.77,23553,-254.5,ASSUMPTION_PLACEHOLDER_SERIES
11/14/2022,1292.96,23526,260.4,ASSUMPTION_PLACEHOLDER_SERIES
11/15/2022,1269.86,23533,-357.1,ASSUMPTION_PLACEHOLDER_SERIES
11/16/2022,1253.69,23525,274.4,ASSUMPTION_PLACEHOLDER_SERIES
11/17/2022,1249.53,23539,-600,ASSUMPTION_PLACEHOLDER_SERIES
11/18/2022,1239.5,23622,-331.2,ASSUMPTION_PLACEHOLDER_SERIES
11/21/2022,1226.71,23677,324,ASSUMPTION_PLACEHOLDER_SERIES
11/22/2022,1225.98,23659,-376,ASSUMPTION_PLACEHOLDER_SERIES
11/23/2022,1204.29,23616,-374.6,ASSUMPTION_PLACEHOLDER_SERIES
11/24/2022,1177.88,23617,108.1,ASSUMPTION_PLACEHOLDER_SERIES
11/25/2022,1197.1,23656,360.5,ASSUMPTION_PLACEHOLDER_SERIES
11/28/2022,1182.35,23682,37.3,ASSUMPTION_PLACEHOLDER_SERIES
11/29/2022,1155.71,23691,-487.6,ASSUMPTION_PLACEHOLDER_SERIES
11/30/2022,1176.17,23654,879.4,ASSUMPTION_PLACEHOLDER_SERIES
12/1/2022,1188.55,23577,-186.5,ASSUMPTION_PLACEHOLDER_SERIES
12/2/2022,1229.62,23565,713.1,ASSUMPTION_PLACEHOLDER_SERIES
12/5/2022,1249.2,23611,-663,ASSUMPTION_PLACEHOLDER_SERIES
12/6/2022,1256.37,23617,71.5,ASSUMPTION_PLACEHOLDER_SERIES
12/7/2022,1267.59,23540,374.1,ASSUMPTION_PLACEHOLDER_SERIES
12/8/2022,1323.76,23483,-56.8,ASSUMPTION_PLACEHOLDER_SERIES
12/9/2022,1363.17,23458,-533.7,ASSUMPTION_PLACEHOLDER_SERIES
12/12/2022,1343.51,23529,641.2,ASSUMPTION_PLACEHOLDER_SERIES
12/13/2022,1356.39,23514,716,ASSUMPTION_PLACEHOLDER_SERIES
